4667954076821481472	13,3043375	40,0	603,78156	14,218471	-96,0	80,0	80,0
4667997507530788864	12,128475	500,0	603,6319	-227,63188	-68,0	100,0	100,0
4668055781647074304	-6,1880493	347,82608	603,3951	-119,39506	-20,5	-97,0	-97,0
4668116804542430208	-6,5525813	-456,52173	603,52875	136,47125	-44,0	-71,0	-71,0
4668156936716853248	6,867692	-423,07693	603,7493	124,25067	-87,5	13,0	13,0
4668189372309879808	12,536944	-43,47826	603,79456	22,205437	-97,0	63,0	63,0
4668223457170349056	12,973247	391,30435	603,78076	-11,780773	-82,5	99,0	99,0
4668256992275004416	7,6912513	565,2174	603,59155	-168,59154	-53,0	9,0	9,0
4668291626891287552	-1,0667843	320,0	603,4765	-95,47649	-30,5	-44,0	-44,0
4668333408333152256	-5,727902	-173,07692	603,4618	38,538193	-30,0	-75,0	-75,0
4668393331716880384	2,1437376	-369,56522	603,6597	111,34025	-65,0	-1,0	-1,0
4668454354612236288	9,468986	65,21739	603,7263	-10,726341	-77,0	55,0	55,0
4668528571647127552	1,7307563	347,82608	603,5107	-109,51066	-39,5	-25,0	-25,0
4668562656507596800	-5,1364517	-152,17392	603,4509	0,0	-36,5	-78,0	-78,0
4668595641856438272	-4,8479676	-369,56522	603,523	131,477	-53,5	-100,0	-100,0
4668633025251790848	2,4902442	-456,52173	603,66394	151,33606	-80,5	-33,0	-33,0
4668668209623887872	10,023524	-220,0	603,74225	85,257744	-99,0	73,0	73,0
4668731981298314240	8,733084	586,95654	603,55994	-192,5599	-60,0	45,0	45,0
4668790255414599680	-7,6662607	65,21739	603,31696	-104,31698	-23,5	-100,0	-100,0
4668850178798327808	-4,0682106	-548,3871	603,53375	172,46626	-69,5	-100,0	-100,0
4668880415368097792	2,1405747	-611,1111	603,63245	197,36752	-91,5	13,0	13,0
4668928244123917312	13,972058	65,21739	603,7496	-9,749545	-115,5	80,0	80,0
4668962878740200448	12,655055	434,78262	603,6718	-114,67181	-93,5	100,0	100,0
4668997513356483584	4,5111566	608,6957	603,50867	-146,50868	-60,0	21,0	21,0
4669050289914629120	-5,0095887	192,3077	603,3655	-90,36549	-31,5	-96,0	-96,0
4669110763054171136	-33,0898	-630,43475	602,63666	-403,63666	-75,5	-100,0	-100,0
4669170136682084352	-77,844	-782,6087	601,878	-313,878	-156,5	-100,0	-100,0
4669206970321624064	-95,88044	-571,4286	601,2509	-246,25095	-21,5	-100,0	-100,0
4669307575635589120	-110,0368	0,0	600,40955	70,59045	-45,5	-100,0	-100,0
4669350456589081600	-105,62734	0,0	600,706	43,29403	-45,0	-100,0	-100,0
4669402133635599360	-102,8647	0,0	600,8822	7,117791	-45,0	-100,0	-100,0
4669439517030952960	-102,13684	0,0	600,9377	15,06231	-45,0	-100,0	-100,0
4669476350670491648	-101,42727	0,0	600,98083	4,019136	-45,0	-100,0	-100,0
4669517582356542464	-100,92606	0,0	601,0199	8,980113	-45,0	-100,0	-100,0
4669557714530965504	-100,24406	0,0	601,0677	9,932323	-45,0	-100,0	-100,0
4669596747193760768	-99,69704	0,0	601,1053	7,8947444	-45,0	-100,0	-100,0
4669631931565857792	-99,207565	0,0	601,1422	11,857782	-45,0	-100,0	-100,0
4669668765205397504	-96,6769	0,0	601,34143	84,6586	-45,0	-100,0	-100,0
4669702850065866752	-91,143906	0,0	601,7311	85,268936	-45,0	-100,0	-100,0
4669751228577499136	-82,999825	0,0	602,2782	27,721804	-45,0	-100,0	-100,0
4669786962705411072	-81,49148	0,0	602,3808	26,619217	-45,0	-100,0	-100,0
4669823796344949760	-83,76767	0,0	602,2048	-55,2048	-45,0	-100,0	-100,0
4669863378763558912	-85,31725	0,0	602,1001	-8,100089	-45,0	-100,0	-100,0
4669914506054262784	-84,39725	0,0	602,17377	15,826209	-45,0	-100,0	-100,0
4669954088472871936	-84,18288	0,0	602,18085	-2,1808767	-45,0	-100,0	-100,0
4669979377240315904	-84,24822	0,0	602,17523	0,0	-45,0	-100,0	-100,0
4670028855263578112	-84,06822	0,0	602,18964	0,0	-45,0	-100,0	-100,0
4670089328403119104	-84,00661	0,0	602,2041	0,0	-45,0	-100,0	-100,0
4670127811310100480	-83,98709	0,0	602,2117	2,7883446	-45,0	-100,0	-100,0
4670162445926383616	-83,95922	0,0	602,2192	0,0	-45,0	-100,0	-100,0
4670195981031038976	-83,91182	0,0	602,2307	4,769317	-45,0	-100,0	-100,0
4670236113205462016	-83,57923	0,0	602,2583	11,741686	-45,0	-100,0	-100,0
4670261127094999040	-82,91926	0,0	602,2924	-12,292393	-44,5	-100,0	-100,0
4670317477065935872	-82,86183	0,0	602,3036	5,69639	-44,5	-100,0	-100,0
4670349912658963456	-83,18314	0,0	602,2826	0,0	-44,5	-100,0	-100,0
4670374101914779648	-82,77993	0,0	602,3124	5,6876326	-44,5	-100,0	-100,0
4670398566048503808	-82,55832	0,0	602,3273	0,0	-44,5	-100,0	-100,0
4670422755304320000	-82,53963	0,0	602,33276	0,0	-44,5	-100,0	-100,0
4670453266751997952	-82,50237	0,0	602,3456	0,0	-44,5	-100,0	-100,0
4670472233327581184	-82,50237	0,0	602,34705	-2,347019	-44,5	-100,0	-100,0
4670507692577585152	-82,421646	0,0	602,3643	0,0	-44,5	-100,0	-100,0
4670530782321774592	-82,40321	0,0	602,3706	0,0	-44,5	-100,0	-100,0
4670572288885732352	-82,32982	0,0	602,38763	0,0	-44,5	-100,0	-100,0
4670611871304341504	-82,31157	0,0	602,40216	0,0	-44,5	-100,0	-100,0
4670639359095042048	-82,31157	0,0	602,41284	0,0	-44,5	-100,0	-100,0
4670679491269466112	-82,293465	0,0	602,42694	0,0	-44,5	-100,0	-100,0
4670750134891567104	-82,23965	0,0	602,44904	0,0	-44,5	-100,0	-100,0
4670802361693898752	-82,14387	0,0	602,45795	0,0	-44,5	-100,0	-100,0
4670838370699716608	-81,86546	0,0	602,4797	0,0	-44,5	-100,0	-100,0
4670858436786927616	-81,79507	0,0	602,48755	0,0	-44,5	-100,0	-100,0
4670876853606696960	-81,77751	0,0	602,49286	2,507155	-44,5	-100,0	-100,0
4670895545304374272	-81,739914	0,0	602,4974	0,0	-44,5	-100,0	-100,0
4670916161147399168	-81,722404	0,0	602,50287	0,0	-44,5	-100,0	-100,0
4671026936943924224	-81,58734	0,0	602,53864	2,4613883	-44,5	-100,0	-100,0
4671067069118347264	-81,16191	0,0	602,56866	0,0	-44,5	-100,0	-100,0
4671100054467187712	-81,16547	0,0	602,5729	6,427144	-44,5	-100,0	-100,0
4671123693967191040	-81,09986	0,0	602,57495	4,4250517	-44,5	-100,0	-100,0
4671153380781147136	-81,006615	0,0	602,58264	0,0	-44,5	-100,0	-100,0
4671169598577660928	-80,939	0,0	602,58875	0,0	-44,5	-100,0	-100,0
4671195437100919808	-80,90529	0,0	602,5944	0,0	-44,5	-100,0	-100,0
4671248488536972288	-80,90529	0,0	602,6039	0,0	-44,5	-100,0	-100,0
4671281199007905792	-80,90529	0,0	602,6087	0,0	-44,5	-100,0	-100,0
4671326278984655872	-80,871895	0,0	602,62195	0,0	-44,5	-100,0	-100,0
4671372183595125760	-80,857124	0,0	602,6334	0,0	-44,5	-100,0	-100,0
4671415339426526208	-80,81705	0,0	602,64044	0,0	-44,5	-100,0	-100,0
4671451348432344064	-80,79355	0,0	602,6491	0,0	-44,5	-100,0	-100,0
4671504399868396544	-80,72802	0,0	602,6654	2,3345792	-44,5	-100,0	-100,0
4671521717176538112	-80,64411	0,0	602,6729	0,0	-44,5	-100,0	-100,0
4671568996176543744	-80,53972	0,0	602,6887	0,0	-44,5	-100,0	-100,0
4671611052496315392	-80,43596	0,0	602,7039	2,2960687	-44,5	-100,0	-100,0
4671673724659113984	-80,06447	0,0	602,73364	7,266377	-44,5	-100,0	-100,0
4671701487327721472	-79,88981	0,0	602,74396	5,256045	-44,5	-100,0	-100,0
4671721828292840448	-79,837234	0,0	602,74774	2,2522726	-44,5	-100,0	-100,0
4671769382170752000	-79,720406	0,0	602,7632	0,0	-44,5	-100,0	-100,0
4671791922159126528	-79,70477	0,0	602,7676	0,0	-44,5	-100,0	-100,0
4671815561659129856	-79,68025	0,0	602,77246	0,0	-44,5	-100,0	-100,0
4671884006257974272	-79,57305	0,0	602,7913	0,0	-44,5	-100,0	-100,0
4671915892095187968	-79,55765	0,0	602,79944	2,2005699	-44,5	-100,0	-100,0
4671938157205655552	-79,53786	0,0	602,805	0,0	-44,5	-100,0	-100,0
4671956299147517952	-79,53786	0,0	602,80896	0,0	-44,5	-100,0	-100,0
4672034364473108480	-79,34799	0,0	602,8321	0,0	-44,5	-100,0	-100,0
4672089065176602624	-79,302635	0,0	602,8454	0,0	-44,5	-100,0	-100,0
4672141017101027328	-79,12239	0,0	602,86035	0,0	-44,5	-100,0	-100,0
4672183348298706944	-78,98861	0,0	602,86926	0,0	-44,5	-100,0	-100,0
4672205613409174528	-78,91716	0,0	602,87506	0,0	-44,5	-100,0	-100,0
4672227328763828224	-78,90231	0,0	602,8792	0,0	-44,5	-100,0	-100,0
4672247119973132288	-78,90231	0,0	602,8823	0,0	-44,5	-100,0	-100,0
4672283953612670976	-78,90231	0,0	602,8894	0,0	-44,5	-100,0	-100,0
4672319687740581888	-78,88757	0,0	602,8984	0,0	-44,5	-100,0	-100,0
4672351023821981696	-78,82886	0,0	602,9076	0,0	-44,5	-100,0	-100,0
4672377961856868352	-78,81424	0,0	602,91473	2,085283	-44,5	-100,0	-100,0
4672402425990591488	-78,79756	0,0	602,9202	0,0	-44,5	-100,0	-100,0
4672422217199896576	-78,73247	0,0	602,9281	0,0	-44,5	-100,0	-100,0
4672460700106877952	-78,73247	0,0	602,9383	0,0	-44,5	-100,0	-100,0
4672490661798740992	-78,713974	0,0	602,9462	0,0	-44,5	-100,0	-100,0
4672524471781303296	-78,67097	0,0	602,95514	0,0	-44,5	-100,0	-100,0
4672547836403398656	-78,64238	0,0	602,9594	0,0	-44,5	-100,0	-100,0
4672567627612703744	-78,55274	0,0	602,9676	0,0	-44,5	-100,0	-100,0
4672589068089450496	-78,53853	0,0	602,97424	2,0257723	-44,5	-100,0	-100,0
4672607484909219840	-78,52232	0,0	602,9768	0,0	-44,5	-100,0	-100,0
4672645143182479360	-78,50118	0,0	602,9875	0,0	-44,5	-100,0	-100,0
4672677029019693056	-78,48012	0,0	602,9951	0,0	-44,5	-100,0	-100,0
4672708090223184896	-78,46611	0,0	603,0016	0,0	-44,5	-100,0	-100,0
4672732004601094144	-78,48011	0,0	603,0036	0,0	-44,5	-100,0	-100,0
4672752070688306176	-78,48011	0,0	603,00604	0,0	-44,5	-100,0	-100,0
4672781757502263296	-78,48011	0,0	603,0105	0,0	-44,5	-100,0	-100,0
4672836458205757440	-78,48011	0,0	603,0213	0,0	-44,5	-100,0	-100,0
4672872467211575296	-78,48011	0,0	603,0306	0,0	-44,5	-100,0	-100,0
4672900504758090752	-78,48011	0,0	603,0368	2,9631786	-44,5	-100,0	-100,0
4672924694013906944	-78,41496	0,0	603,04156	0,0	-44,5	-100,0	-100,0
4672946959124374528	-78,41496	0,0	603,04535	0,0	-44,5	-100,0	-100,0
4672971148380191744	-78,49591	0,0	603,04254	2,9574316	-44,5	-100,0	-100,0
4673010455920893952	-78,339355	0,0	603,05255	0,0	-44,5	-100,0	-100,0
4673039318101129216	-78,339355	0,0	603,0606	0,0	-44,5	-100,0	-100,0
4673077801008110592	-78,368225	0,0	603,065	0,0	-44,5	-100,0	-100,0
4673094018804624384	-78,368225	0,0	603,06775	0,0	-44,5	-100,0	-100,0
4673113260258114560	-78,34772	0,0	603,0714	0,0	-44,5	-100,0	-100,0
4673133876101140480	-78,34772	0,0	603,07654	0,0	-44,5	-100,0	-100,0
4673161363891841024	-78,34772	0,0	603,08295	0,0	-44,5	-100,0	-100,0
4673185003391843328	-78,34772	0,0	603,08795	0,0	-44,5	-100,0	-100,0
4673221837031383040	-78,34772	0,0	603,0946	0,0	-44,5	-100,0	-100,0
4673250699211618304	-78,34772	0,0	603,0999	0,0	-44,5	-100,0	-100,0
4673284784072087552	-78,34772	0,0	603,1075	0,0	-44,5	-100,0	-100,0
4673299077723251712	-78,34772	0,0	603,1106	0,0	-44,5	-100,0	-100,0
4673319968444184576	-78,34772	0,0	603,1155	0,0	-44,5	-100,0	-100,0
4673341958676745216	-78,34772	0,0	603,1203	0,0	-44,5	-100,0	-100,0
4673364498665119744	-78,34772	0,0	603,12555	0,0	-44,5	-100,0	-100,0
4673391161822099456	-78,34772	0,0	603,1312	0,0	-44,5	-100,0	-100,0
4673415625955823616	-78,34772	0,0	603,1369	0,0	-44,5	-100,0	-100,0
4673442014234896384	-78,34772	0,0	603,14246	0,0	-44,5	-100,0	-100,0
4673463179833735168	-78,34772	0,0	603,14667	0,0	-44,5	-100,0	-100,0
4673484070554668032	-78,34772	0,0	603,1503	0,0	-44,5	-100,0	-100,0
4673513207612811264	-78,34772	0,0	603,1562	0,0	-44,5	-100,0	-100,0
4673533273700022272	-78,34772	0,0	603,1604	0,0	-44,5	-100,0	-100,0
4673568183194212352	-78,36283	0,0	603,16644	0,0	-44,5	-100,0	-100,0
4673605566589565952	-78,378006	0,0	603,1713	0,0	-44,5	-100,0	-100,0
4673626732188405760	-78,378006	0,0	603,175	0,0	-44,5	-100,0	-100,0
4673654219979106304	-78,35826	0,0	603,1812	0,0	-44,5	-100,0	-100,0
4673684181670970368	-78,35826	0,0	603,18726	0,0	-44,5	-100,0	-100,0
4673706996537251840	-78,35826	0,0	603,1912	0,0	-44,5	-100,0	-100,0
4673735034083766272	-78,35826	0,0	603,19727	0,0	-44,5	-100,0	-100,0
4673758123827955712	-78,35826	0,0	603,2007	0,0	-44,5	-100,0	-100,0
4673780663816330240	-78,35826	0,0	603,20496	0,0	-44,5	-100,0	-100,0
4673806777217496064	-78,35826	0,0	603,2101	0,0	-44,5	-100,0	-100,0
4673838388176801792	-78,35826	0,0	603,2158	0,0	-44,5	-100,0	-100,0
4673868624746572800	-78,35826	0,0	603,22125	0,0	-44,5	-100,0	-100,0
4673892264246575104	-78,31942	0,0	603,2279	0,0	-44,5	-100,0	-100,0
4673929647641928704	-78,31942	0,0	603,2351	0,0	-44,5	-100,0	-100,0
4673943391537278976	-78,31942	0,0	603,23694	0,0	-44,5	-100,0	-100,0
4673959884211698688	-78,31942	0,0	603,2393	0,0	-44,5	-100,0	-100,0
4673975552252398592	-78,31942	0,0	603,2409	0,0	-44,5	-100,0	-100,0
4673997542484959232	-78,30013	0,0	603,24603	0,0	-44,5	-100,0	-100,0
4674017333694263296	-78,30013	0,0	603,2479	0,0	-44,5	-100,0	-100,0
4674053342700082176	-78,30013	0,0	603,2521	0,0	-44,5	-100,0	-100,0
4674078631467526144	-78,30013	0,0	603,25543	0,0	-44,5	-100,0	-100,0
4674096223653574656	-78,30013	0,0	603,25726	0,0	-44,5	-100,0	-100,0
4674139379484975104	-78,30013	0,0	603,2664	2,7336104	-44,5	-100,0	-100,0
4674164393374513152	-78,29414	0,0	603,26917	0,0	-44,5	-100,0	-100,0
4674181160926840832	-78,29414	0,0	603,27203	0,0	-44,5	-100,0	-100,0
4674214421153588224	-78,29414	0,0	603,2772	0,0	-44,5	-100,0	-100,0
4674235036996614144	-78,29414	0,0	603,2812	0,0	-44,5	-100,0	-100,0
4674256752351267840	-78,29414	0,0	603,28467	0,0	-44,5	-100,0	-100,0
4674280941607084032	-78,29414	0,0	603,2879	0,0	-44,5	-100,0	-100,0
4674313377200111616	-78,29414	0,0	603,29193	0,0	-44,5	-100,0	-100,0
4674340040357091328	-78,29414	0,0	603,29443	0,0	-44,5	-100,0	-100,0
4674365604002443264	-78,31709	0,0	603,29565	0,0	-44,5	-100,0	-100,0
4674392267159422976	-78,29819	0,0	603,3015	0,0	-44,5	-100,0	-100,0
4674411783490820096	-78,29819	0,0	603,3042	0,0	-44,5	-100,0	-100,0
4674433773723380736	-78,29819	0,0	603,308	0,0	-44,5	-100,0	-100,0
4674450816153615360	-78,29819	0,0	603,3106	0,0	-44,5	-100,0	-100,0
4674494796618736640	-78,29819	0,0	603,3185	0,0	-44,5	-100,0	-100,0
4674511839048971264	-78,29819	0,0	603,3212	0,0	-44,5	-100,0	-100,0
4674536852938509312	-78,29819	0,0	603,3256	0,0	-44,5	-100,0	-100,0
4674560217560604672	-78,29819	0,0	603,3287	0,0	-44,5	-100,0	-100,0
4674595127054794752	-78,29819	0,0	603,3327	0,0	-44,5	-100,0	-100,0
4674616017775727616	-78,29819	0,0	603,3355	0,0	-44,5	-100,0	-100,0
4674635808985031680	-78,29819	0,0	603,3367	0,0	-44,5	-100,0	-100,0
4674659448485033984	-78,29819	0,0	603,3403	0,0	-44,5	-100,0	-100,0
4674685287008292864	-78,29819	0,0	603,34406	0,0	-44,5	-100,0	-100,0
4674717997479227392	-78,279625	0,0	603,35065	0,0	-44,5	-100,0	-100,0
4674741087223415808	-78,279625	0,0	603,35364	0,0	-44,5	-100,0	-100,0
4674752906973417472	-78,279625	0,0	603,3565	0,0	-44,5	-100,0	-100,0
4674765551357139968	-78,279625	0,0	603,3587	0,0	-44,5	-100,0	-100,0
4674777096229233664	-78,279625	0,0	603,36206	0,0	-44,5	-100,0	-100,0
4674790565246676992	-78,261185	0,0	603,3672	0,0	-44,5	-100,0	-100,0
4674803484508306432	-78,261185	0,0	603,3716	0,0	-44,5	-100,0	-100,0
4674811593406563328	-78,261185	0,0	603,3736	0,0	-44,5	-100,0	-100,0
4674821901328075776	-78,24282	0,0	603,3775	0,0	-44,5	-100,0	-100,0
4674832346688542720	-78,24282	0,0	603,3801	0,0	-44,5	-100,0	-100,0
4674841967415287808	-78,24282	0,0	603,3817	0,0	-44,5	-100,0	-100,0
4674851588142032896	-78,24282	0,0	603,3853	0,0	-44,5	-100,0	-100,0
4674861621185638400	-78,24282	0,0	603,3874	0,0	-44,5	-100,0	-100,0
4674875502519943168	-78,24282	0,0	603,3912	0,0	-44,5	-100,0	-100,0
4674885535563548672	-78,24282	0,0	603,394	0,0	-44,5	-100,0	-100,0
4674896668118781952	-78,24282	0,0	603,3953	0,0	-44,5	-100,0	-100,0
4674905876528667648	-78,22461	0,0	603,3983	0,0	-44,5	-100,0	-100,0
4674917558839714816	-78,22461	0,0	603,40094	0,0	-44,5	-100,0	-100,0
4674924018470530048	-78,22461	0,0	603,40326	0,0	-44,5	-100,0	-100,0
4674935563342623744	-78,22461	0,0	603,4068	0,0	-44,5	-100,0	-100,0
4674967311740882944	-78,22461	0,0	603,4165	0,0	-44,5	-100,0	-100,0
4674977894540303360	-78,22461	0,0	603,4191	0,0	-44,5	-100,0	-100,0
4674988202461815808	-78,22461	0,0	603,4223	0,0	-44,5	-100,0	-100,0
4674999472456003584	-78,20658	0,0	603,42676	0,0	-44,5	-100,0	-100,0
4675006206964724736	-78,20658	0,0	603,429	0,0	-44,5	-100,0	-100,0
4675015415374609408	-78,20658	0,0	603,43134	0,0	-44,5	-100,0	-100,0
4675025723296122880	-78,20658	0,0	603,4337	0,0	-44,5	-100,0	-100,0
4675037543046123520	-78,20658	0,0	603,4366	0,0	-44,5	-100,0	-100,0
4675050874624614400	-78,20658	0,0	603,439	0,0	-44,5	-100,0	-100,0
4675061732301940736	-78,20658	0,0	603,4421	0,0	-44,5	-100,0	-100,0
4675068604249616384	-78,20658	0,0	603,44403	0,0	-44,5	-100,0	-100,0
4675081386072291328	-78,20658	0,0	603,44763	0,0	-44,5	-100,0	-100,0
4675091556554851328	-78,188736	0,0	603,4509	0,0	-44,5	-100,0	-100,0
4675112309836829696	-78,17092	0,0	603,4549	0,0	-44,5	-100,0	-100,0
4675124541903691776	-78,17092	0,0	603,45667	0,0	-44,5	-100,0	-100,0
4675136773970553856	-78,17092	0,0	603,4607	0,0	-44,5	-100,0	-100,0
4675145157746717696	-78,17092	0,0	603,46234	0,0	-44,5	-100,0	-100,0
4675158214447300608	-78,17042	0,0	603,46533	0,0	-44,5	-100,0	-100,0
4675170034197302272	-78,17042	0,0	603,468	0,0	-44,5	-100,0	-100,0
4675182678581023744	-78,17042	0,0	603,47046	0,0	-44,5	-100,0	-100,0
4675190375162420224	-78,17042	0,0	603,4706	0,0	-44,5	-100,0	-100,0
4675208379665329152	-78,17042	0,0	603,47534	0,0	-44,5	-100,0	-100,0
4675217588075213824	-78,17042	0,0	603,47797	0,0	-44,5	-100,0	-100,0
4675228445752541184	-78,17042	0,0	603,48083	0,0	-44,5	-100,0	-100,0
4675235730017077248	-78,17042	0,0	603,48267	0,0	-44,5	-100,0	-100,0
4675248924156613632	-78,17042	0,0	603,48627	0,0	-44,5	-100,0	-100,0
4675255383787427840	-78,17042	0,0	603,4878	0,0	-44,5	-100,0	-100,0
4675268165610103808	-78,18784	0,0	603,4896	0,0	-44,5	-100,0	-100,0
4675283833650802688	-78,18784	0,0	603,4912	0,0	-44,5	-100,0	-100,0
4675294004133362688	-78,20527	0,0	603,4925	0,0	-44,5	-100,0	-100,0
4675305411566502912	-78,20527	0,0	603,4948	0,0	-44,5	-100,0	-100,0
