4,320176
-8,761508
-15,743994
-11,704538
-6,697836
21,293861
31,27157
9,2653
-2,724783
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-2,6999907
-2,6972916
-2,6945949
2,3045995
0,0
-31,653278
-21,608824
47,3486
47,31026
-282,4624
-147,65504
-9,440949
101,492
118,38153
132,18356
109,067406
-126,83523
-190,46782
60,563503
199,31227
148,1555
-52,893173
-150,7548
-161,46184
7,6077824
184,29051
79,01218
-154,86536
-209,69153
-161,39166
17,611725
105,50814
172,1509
144,35504
114,29786
14,218471
-227,63188
-119,39506
136,47125
124,25067
22,205437
-11,780773
-168,59154
-95,47649
38,538193
111,34025
-10,726341
-109,51066
0,0
131,477
151,33606
85,257744
-192,5599
-104,31698
172,46626
197,36752
-9,749545
-114,67181
-146,50868
-90,36549
-403,63666
-313,878
-246,25095
70,59045
43,29403
7,117791
15,06231
4,019136
8,980113
9,932323
7,8947444
11,857782
84,6586
85,268936
27,721804
26,619217
-55,2048
-8,100089
15,826209
-2,1808767
0,0
0,0
0,0
2,7883446
0,0
4,769317
11,741686
-12,292393
5,69639
0,0
5,6876326
0,0
0,0
0,0
-2,347019
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,507155
0,0
0,0
2,4613883
0,0
6,427144
4,4250517
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,3345792
0,0
0,0
2,2960687
7,266377
5,256045
2,2522726
0,0
0,0
0,0
0,0
2,2005699
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,085283
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,0257723
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,9631786
0,0
0,0
2,9574316
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
2,7336104
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
