603,6798
603,76154
603,744
603,7045
603,6978
603,7061
603,72845
603,7347
603,7248
603,72296
603,72186
603,7213
603,7206
603,71936
603,71826
603,71735
603,71594
603,7155
603,7144
603,7137
603,712
603,71075
603,71204
603,7135
603,71356
603,71277
603,71173
603,71136
603,71027
603,7096
603,70886
603,70917
603,7084
603,70795
603,7077
603,707
603,7063
603,70575
603,7052
603,70496
603,70404
603,7031
603,7024
603,7022
603,7
603,69727
603,6946
603,6954
603,701
603,65326
603,6088
603,6514
603,68976
603,4624
603,655
603,441
603,508
603,61847
603,81647
603,9326
603,8352
603,46783
603,4365
603,68774
603,8445
603,8932
603,7548
603,46185
603,3922
603,7095
603,98785
603,86536
603,6915
603,39166
603,38824
603,4919
603,8491
603,64496
603,70215
603,78156
603,6319
603,3951
603,52875
603,7493
603,79456
603,78076
603,59155
603,4765
603,4618
603,6597
603,7263
603,5107
603,4509
603,523
603,66394
603,74225
603,55994
603,31696
603,53375
603,63245
603,7496
603,6718
603,50867
603,3655
602,63666
601,878
601,2509
600,40955
600,706
600,8822
600,9377
600,98083
601,0199
601,0677
601,1053
601,1422
601,34143
601,7311
602,2782
602,3808
602,2048
602,1001
602,17377
602,18085
602,17523
602,18964
602,2041
602,2117
602,2192
602,2307
602,2583
602,2924
602,3036
602,2826
602,3124
602,3273
602,33276
602,3456
602,34705
602,3643
602,3706
602,38763
602,40216
602,41284
602,42694
602,44904
602,45795
602,4797
602,48755
602,49286
602,4974
602,50287
602,53864
602,56866
602,5729
602,57495
602,58264
602,58875
602,5944
602,6039
602,6087
602,62195
602,6334
602,64044
602,6491
602,6654
602,6729
602,6887
602,7039
602,73364
602,74396
602,74774
602,7632
602,7676
602,77246
602,7913
602,79944
602,805
602,80896
602,8321
602,8454
602,86035
602,86926
602,87506
602,8792
602,8823
602,8894
602,8984
602,9076
602,91473
602,9202
602,9281
602,9383
602,9462
602,95514
602,9594
602,9676
602,97424
602,9768
602,9875
602,9951
603,0016
603,0036
603,00604
603,0105
603,0213
603,0306
603,0368
603,04156
603,04535
603,04254
603,05255
603,0606
603,065
603,06775
603,0714
603,07654
603,08295
603,08795
603,0946
603,0999
603,1075
603,1106
603,1155
603,1203
603,12555
603,1312
603,1369
603,14246
603,14667
603,1503
603,1562
603,1604
603,16644
603,1713
603,175
603,1812
603,18726
603,1912
603,19727
603,2007
603,20496
603,2101
603,2158
603,22125
603,2279
603,2351
603,23694
603,2393
603,2409
603,24603
603,2479
603,2521
603,25543
603,25726
603,2664
603,26917
603,27203
603,2772
603,2812
603,28467
603,2879
603,29193
603,29443
603,29565
603,3015
603,3042
603,308
603,3106
603,3185
603,3212
603,3256
603,3287
603,3327
603,3355
603,3367
603,3403
603,34406
603,35065
603,35364
603,3565
603,3587
603,36206
603,3672
603,3716
603,3736
603,3775
603,3801
603,3817
603,3853
603,3874
603,3912
603,394
603,3953
603,3983
603,40094
603,40326
603,4068
603,4165
603,4191
603,4223
603,42676
603,429
603,43134
603,4337
603,4366
603,439
603,4421
603,44403
603,44763
603,4509
603,4549
603,45667
603,4607
603,46234
603,46533
603,468
603,47046
603,4706
603,47534
603,47797
603,48083
603,48267
603,48627
603,4878
603,4896
603,4912
603,4925
603,4948
603,49603
603,4986
603,50183
603,5075
603,5122
603,5156
603,517
603,51996
603,5226
603,52466
603,52765
603,5295
603,53156
603,53436
603,5389
603,54205
603,5459
603,55475
603,557
603,5582
603,55963
603,5614
603,5631
603,5643
603,56573
603,5949
603,5991
603,61597
603,6169
603,61743
603,6188
603,6201
603,63873
603,6553
603,6481
603,65485
603,65857
603,66046
603,6605
603,6614
603,6626
603,6648
603,6676
603,6701
603,67303
603,6752
603,6767
603,6788
603,67865
603,68646
603,6883
603,68787
603,6898
603,6906
603,69293
603,6949
603,69556
603,69745
603,70013
603,70123
603,7026
603,7057
603,7082
603,71124
603,7139
603,71265
603,71313
603,717
603,71655
603,7159
603,71497
603,71814
603,7196
603,72015
603,7217
603,7231
603,72406
603,72516
603,72687
603,7273
603,7279
603,72766
603,7257
603,7279
603,7296
603,72974
603,7312
603,73254
603,7334
603,73425
603,73456
603,73486
603,7351
603,73517
603,72235
603,7427
603,7367
603,72406
603,7275
603,72986
603,73267
603,7335
603,73303
603,7318
603,7312
603,738
603,74225
603,7413
603,7411
603,6891
603,7269
603,7331
603,72986
603,70795
603,71436
603,70996
603,71106
603,71216
603,7112
603,7105
603,70703
603,70654
603,70764
603,70935
603,711
603,71405
603,71313
603,71454
603,7147
603,71533
603,7146
603,7154
603,7168
603,72327
603,7256
603,72894
603,735
603,7288
603,73773
603,738
603,7319
603,7355
603,7323
603,7335
603,73627
603,7346
603,7347
603,735
603,73895
603,7356
603,73395
603,73724
603,74207
603,732
603,734
603,7354
603,7358
603,7383
603,73456
603,73914
603,7806
603,792
603,7866
603,7843
603,78577
603,7874
603,79095
603,78925
603,7864
603,78827
603,7881
603,7887
603,7905
603,7906
603,7913
603,7896
603,7923
603,79346
603,7944
603,79205
603,7909
603,7929
603,7929
603,7934
603,79144
603,7924
603,7932
603,7953
603,79565
603,7932
603,79395
603,79517
603,7962
603,79645
603,7969
603,79706
603,7979
603,79767
603,7987
603,79755
603,79865
603,799
603,80115
603,80164
603,8028
603,8032
603,8037
603,8039
603,8054
603,8045
603,8049
603,80615
603,80634
603,8057
603,80475
603,8055
603,8069
603,80585
603,80426
603,80493
603,8041
603,8049
603,808
603,80994
603,80975
603,80695
603,8058
603,8079
603,8086
603,80884
603,80945
603,8099
603,8103
603,8076
603,806
603,8076
603,80914
603,80817
603,80524
603,8053
603,80646
603,81036
603,8088
603,81024
603,8041
603,8045
603,8033
603,81226
603,83386
603,82355
603,82886
603,837
603,8306
603,82043
603,82416
603,82556
603,8238
603,8244
603,8237
603,82086
603,8225
603,82153
603,82043
603,82104
603,82153
603,8214
603,8222
603,8222
603,8215
603,8209
603,8195
603,81946
603,8207
603,8227
603,82263
603,8208
603,82275
603,82166
603,82275
603,8234
603,8234
603,82355
603,8215
603,82153
603,81964
603,8196
603,8211
603,82275
603,82263
603,822
603,8235
603,82355
603,82245
603,8225
603,8237
603,82556
603,82794
603,82764
603,8262
603,82336
603,8143
603,81494
603,8146
603,81323
603,8134
603,8152
603,81726
603,82
603,8207
603,8219
603,82306
603,82196
603,82294
603,8241
603,82513
